filename,C1_bigram_and_trigram_frequency,C2_word_acquisition_properties,C3_content_word_frequency,C4_trigram_mutual_information,C5_bigram_frequency_and_range,C6_function_word_properties,C7_content_word_properties,C8_bigram_mutual_information,C9_function_word_frequency_and_range,C10_bigram_and_trigram_association_strength,C11_academic_language,C12_hypernymy,idioma,parte
PL0125P3.txt,-4.88270015658,-0.978967347833,3.1148067545099996,-1.4525218159399997,-11.9321661718,1.6160350461000001,4.44100640954,-0.22449412888300002,-4.1949622886,0.798107361418,3.30001412232,0.22657468761799998,PL,P3
PL0126P1.txt,-8.61151628725,-2.8633830987700004,4.67173643704,-3.08138998786,-0.741581110122,-4.69078204835,-2.39796636001,-2.57347513535,0.630000893821,1.58613438208,-0.266259512015,-0.622417088173,PL,P1
PL0126P2.txt,-9.917500154239999,-0.0810470371633,4.99057049991,-8.1876539425,-4.3280097699099995,1.61736624177,-2.86069404787,-0.647859792981,-0.0062803695451199995,-1.7780251779099998,-0.976537939409,-2.79959751236,PL,P2
PL0126P3.txt,-4.06273070636,-9.17502696526,-12.169695109600001,-8.55552583437,0.245305639195,-5.89233565081,7.5538764154799996,-4.18917819495,5.39342581951,-6.20441800089,-0.74992594887,5.05135948918,PL,P3
PL0127P1.txt,6.52399924546,12.985515386400001,8.71533526292,5.27058763934,-4.04381194186,2.18554449532,-1.10212883144,0.938602358892,-1.4544434699899997,-2.62683079293,-2.15256089532,-2.5888066849,PL,P1
PL0127P2.txt,-18.3604107124,-1.35269182615,-2.17936207633,2.9947815864300003,-10.2730683417,-0.18922756473400001,-1.8031800345400002,0.199203757216,-0.277408119231,1.78478959124,-0.643064019421,-0.40567485825599997,PL,P2
PL0127P3.txt,-3.98844943126,-4.6097433510300005,-13.4706886047,-4.28798078297,-10.6904225651,0.779729124032,1.24228395215,-4.59133397581,-1.3183175521700001,-8.256715738430001,-4.46445556965,3.41724501823,PL,P3
PL0128P1.txt,0.9244739549969999,-3.57713582638,1.6350686092500002,6.229755136590001,5.177408764619999,-2.69737782492,0.436864094635,2.7725425933200003,1.14521975713,2.22089507352,2.98953351575,-0.453556241876,PL,P1
PL0128P2.txt,-0.146881604395,-0.10777471768500001,5.24045366988,11.1440464949,3.7892877927699997,-0.6114748448139999,-3.6115863857199995,2.72982739899,-2.0415489719799997,3.22775055699,1.4974150729700002,-2.33635862011,PL,P2
PL0128P3.txt,6.628782714090001,10.0333383415,-0.6032885648390001,-10.2854692655,-6.78495046355,2.58247725756,1.79768122967,-3.85027622729,-5.56246600464,-5.23953547885,-1.72989739045,2.33797792755,PL,P3
PL0129P1.txt,-1.70952335919,-2.17877459824,-4.4851293791,-1.9897619166900002,-3.51438225383,-2.82693176066,0.7079017978859999,-2.2304889567700004,-0.0172961138896,-2.04064365655,-0.184031829556,-0.28300346852499997,PL,P1
PL0129P2.txt,5.18047213106,4.27033557925,-2.2352338943,-6.268692537280001,-3.03411101821,-3.04254199196,-0.472140477914,-2.70267769672,0.9169035046420001,-0.21240917028700002,1.9998981949099999,-0.91080485951,PL,P2
PL0129P3.txt,8.44833414356,-15.571561304600001,-17.4726241022,-7.45753660989,17.8075601088,-7.01065475002,1.8853544648099998,-6.18293846391,5.74803525507,-0.641621076699,3.7852054152800005,5.64788072939,PL,P3
PL0130P1.txt,-14.1357801963,-0.122557973711,-0.830035996829,3.08635009327,-0.150126660889,-4.39172121218,-2.24074935693,-3.1414434893000003,-0.643143600996,0.39558228527500006,-1.0698844611299998,-1.8262308164400003,PL,P1
PL0130P2.txt,-3.13369994851,2.6212827589099996,7.28957851348,3.6635530648000003,1.0486728212899998,-0.541517929584,-5.28454556257,-0.957444816761,-0.854708466745,-1.4927892229,-0.652624685468,-3.5491499047199992,PL,P2
PL0130P3.txt,3.7684345646699993,4.1479880824,-8.2768561151,-3.22063300314,7.00337174239,-3.9133873134099995,1.74730736119,-4.35736021579,1.37797200732,-0.401654825022,0.35045571435500006,1.9484600618599999,PL,P3
PL0131P1.txt,-4.36514483268,-1.64131216361,-3.0702005164200004,3.9565179135300004,-2.4487174573900004,-2.98835086503,0.403673205941,1.3545196290600001,0.278741690977,1.91068306912,0.17772708886500002,-0.0928397584785,PL,P1
PL0131P2.txt,-7.009356621269999,4.10295412727,3.8035009332599996,0.515787257919,-2.75883064579,1.03334401615,1.37913684099,0.752112309282,1.08368470491,-4.27468405738,-2.8143195667,-2.48451584855,PL,P2
PL0131P3.txt,7.94614427528,-0.639582768539,-7.65158304204,-3.01245176853,3.27860413843,-0.7664892808600001,2.67412533315,-1.11858869714,-1.1412866212700001,-1.3372677333399998,0.145842195764,1.74529667336,PL,P3
PL0132P1.txt,-9.56718123422,-2.43347234611,-2.13538143221,7.42685060163,-7.007828204330001,0.258498328971,-0.628662311284,-0.773870107763,-3.9736170759400005,-1.64432152936,3.4310255347000003,-0.7008003602439999,PL,P1
PL0132P2.txt,-9.584301088160002,1.5630113112700001,-1.4894588655599998,3.6252294547199995,-1.3475933191,0.859175717833,-1.0702084997,0.486136759302,0.5431958954339999,0.5604507244070001,-1.3747159505200002,-2.41302578207,PL,P2
PL0132P3.txt,6.2830981041600005,-4.65068004328,-0.226192858694,4.940757120290001,0.64319648778,3.13084236107,5.78759572355,-2.12569453318,-0.7103449452959999,0.00205511834688,1.5522090586500001,1.27872532155,PL,P3
PL0133P1.txt,2.10263539388,-0.804965354042,0.904659500066,-0.0450766867038,2.4781507231099997,-1.48576090754,-6.49780288291,-2.76127596324,1.8723898724599999,2.68165519688,-0.393038187355,-2.2922539364900003,PL,P1
PL0133P2.txt,-8.46543099001,-1.7123399632,3.9676931064499996,1.84098435817,-2.2624115657,-0.7540995937839999,-6.32608363783,-2.76123624173,2.1192490151900003,3.9927848859199995,-1.00927001194,-2.9510102050400002,PL,P2
PL0133P3.txt,-7.15811636258,-5.262145392130001,-10.1008916918,1.7198185198299998,-4.252581235869999,-1.4362081320500002,-0.359038651113,-4.65486055607,0.0310014386124,-1.07416763213,-0.742004166208,3.92288698253,PL,P3
PL0134P1.txt,3.6833325878099994,8.30548623816,1.4704773710299999,-6.700856439550001,-0.717676863461,0.902330790899,-0.660688152585,-2.9105849211400003,-1.34426355776,-2.99217108129,-1.9093635343400002,-0.0680308092441,PL,P1
PL0134P2.txt,4.44855004157,9.13993199132,4.92170886685,-4.675672162850001,-1.15753161426,5.33613694256,-0.501430577649,-2.16010665473,-5.38109675824,-1.7252650161099998,-2.3204792459,-3.81201615364,PL,P2
PL0134P3.txt,-3.99560679055,-0.811229540529,-15.964222426300001,-6.59360761758,-0.036359573942800004,-6.71093783319,2.1064947102700002,-9.74412773053,3.46841492984,-3.1559877937,-3.6922235671800006,4.897079399030001,PL,P3
PL0135P1.txt,16.6788157483,8.418078607450001,9.536978136010001,0.027451090578,6.37347190901,1.74770759043,1.07909351383,1.3126211941200001,0.247810065346,0.849147398392,-0.763931471112,-2.05155713744,PL,P1
PL0135P2.txt,-6.29015975544,4.50579953841,2.5616796449900003,-4.36798356599,1.34574379232,-0.371921702985,-7.92451370128,-2.4804271279299996,2.31738681702,-1.03353685893,1.61437172919,-2.81983422049,PL,P2
PL0135P3.txt,18.7710170655,-8.973617114460001,-1.54065972807,-4.152636416030001,9.70462689487,-6.6179092934599995,-1.70564701268,0.211225741995,0.6605850268760001,4.37226257163,-0.973392456656,1.38388342091,PL,P3
PL0136P1.txt,5.3322322689999995,5.937632905859999,5.729896715669999,-3.05696262728,8.08224670068,-0.606220127037,-6.8996263635899995,5.7307101116400005,-2.8732076901599997,-4.73010685705,-4.65569223269,-4.6928351686,PL,P1
PL0136P2.txt,-2.09915610716,3.0802418545099997,1.10235378063,0.885354266181,-3.7039486284400005,1.57616727861,-5.0165408751,0.013353097727000001,-1.5618026612399998,-2.42787722559,-0.8665736728219999,-3.18094115447,PL,P2
PL0136P3.txt,3.20900961916,4.95189793559,5.433638350090001,2.6785854532299997,-0.07253856366280001,3.09194386915,2.16524371011,-0.128241872355,-5.516766113790001,-3.0470968473699998,-1.90579856693,-0.7133608729809999,PL,P3
PL0137P1.txt,-8.998252921339999,-0.90174655213,-6.29276585972,6.26391540824,-10.6935615827,1.7380590194,-4.6618936809500005,-3.35223626701,-5.0652968701,0.38504501134,2.2588861800799998,2.8773703693400003,PL,P1
PL0137P2.txt,-5.9906991638400005,-3.09331405398,0.23651681151999998,3.6320677792400002,-4.9223265829,-0.137883927511,-9.21395563861,-4.48429572121,1.11674746689,-0.0734418643543,-0.0673292771507,2.30025607677,PL,P2
PL0137P3.txt,-1.9970035570299998,-1.33401180991,-5.6276456063,0.355227847723,-5.733197711900001,-5.5588888367900005,-7.7925106729,-4.85027077942,1.18961714052,-1.7971657089099997,-0.227355868757,4.910636514619999,PL,P3
PL0138P1.txt,-8.681967868,-8.995189081060001,-6.08850366265,2.76639661268,-0.8527359762369999,0.931653383374,-6.33409452934,0.0995076234671,-3.1947864432700004,3.60599045135,0.102962661143,0.15067923651100001,PL,P1
PL0138P2.txt,-6.63710455456,1.44587971188,0.249636381607,4.90912715064,-2.0489214653,0.39793689997299997,-5.731242292819999,0.00989571248926,-2.05779608968,5.10290499721,1.09020592668,-1.39086113867,PL,P2
PL0138P3.txt,-5.12392353893,4.726880073219999,5.28056061362,-20.750635654,-11.323469199100002,-0.290603330052,-4.93775759005,-6.92158049979,3.5215005771800008,-10.8302653577,-2.84822215172,1.3171849046100002,PL,P3
PL0139P1.txt,8.84237287984,4.15197867113,4.08567440159,1.50931695076,4.921841171680001,-1.2975643380700002,-1.71284578088,0.9493013545190001,0.827169145839,-0.533808752825,1.1974664363,-2.57904048898,PL,P1
PL0139P3.txt,-1.92982384398,-12.9065550825,-8.91378420709,-2.14168532867,3.26419034506,-3.02025618374,-1.0155391461299998,-1.3385645866,-1.5657409472100001,2.89326768186,0.911775453935,2.5438011568200003,PL,P3
PL0140P1.txt,0.8995469457200002,0.166035488129,-0.17625340240600001,-3.35626610078,-2.565870556,4.18136185956,-2.7469323652399997,1.3960862951700002,-4.11540648132,-1.20677965638,-0.0315712295225,-0.392618968179,PL,P1
PL0140P2.txt,-14.3515498591,-4.740445920819999,1.91465667249,5.18376463479,-5.25872055743,1.4234546148500002,-2.38260101899,2.16974283356,-5.6458288837,3.11654876572,-0.116550620226,-2.01104279613,PL,P2
PL0140P3.txt,-2.9741068080699997,-3.83249351208,7.35295661286,-5.23552879219,-0.952300950247,-0.686774503675,0.25033900279,-1.37139560252,-4.8387627768699994,-5.32811510936,1.27931803231,-0.35258467559199996,PL,P3
PL0141P1.txt,5.74180794974,9.471941185010001,7.279044958169999,-7.272976379249999,-0.9576312260459999,-0.905639453584,-4.055682645319999,-3.8615935496300007,-2.55057300208,-2.99169718712,-1.7751232114400002,-1.8209021277000002,PL,P1
PL0141P2.txt,2.12720457556,9.95392164589,6.41999685346,-3.98523496976,4.89005290713,-1.83048575125,-1.7481095776299997,-2.6239729054400005,-0.043797259025499996,-2.15163649352,-0.0914558678412,-3.10262383953,PL,P2
