filename,np_elaboration,verb_vac_frequency,nouns_as_modifiers,determiners,vac_frequency,association_strength,diversity_and_frequency,possessives,frequency,idioma,parte
BG0110P3.txt,-1.5208420937600002,-1.53063197311,-1.54149875878,0.970040434067,0.10807701077299998,1.8788048467700003,-0.744337573971,-0.754017191092,0.508993671043,BG,P3
BG0111P1.txt,4.95136494801,3.61744496226,-1.5289156111500002,0.22292707714200002,-0.38381241174099995,-1.13008769237,-0.743673666417,0.556020183102,0.43237460745800005,BG,P1
BG0111P2.txt,-0.832698408292,-0.417878741558,-1.93512497585,-1.55467320768,0.591234206685,-0.7495338899070001,-1.10453899269,-0.828001372102,-0.116976053848,BG,P2
BG0111P3.txt,2.4378463311300003,-3.29269394519,-0.265966702738,1.4576723258000002,-0.214227087879,0.843036186467,0.920398382798,-1.11773802041,0.0104635690097,BG,P3
BG0112P1.txt,-0.901722030619,0.8809382052249999,-0.7197557176520001,-1.8535590778400002,0.545983308122,-2.34195408749,-0.470295775081,-0.09758767162410001,0.519393806393,BG,P1
BG0112P2.txt,-2.8933322225800002,-2.37396376617,-1.2631633922299998,-2.93445882028,-0.299301435889,1.47101188252,-0.155532359743,0.006602133670109999,0.11583126218499999,BG,P2
BG0112P3.txt,-0.17141843641399998,4.19578448881,1.47629371215,-0.903137086656,-0.9498017443860001,5.16463632572,1.8569818385799999,0.359207220848,1.16452753676,BG,P3
BG0113P1.txt,-1.8953787247799998,-0.9861286420350001,-1.27872719362,1.56607977588,-0.329678973119,1.33002373859,-0.550001118623,-0.6013417674830001,-0.47016716459799995,BG,P1
BG0113P2.txt,3.46045394232,4.712110604869999,8.96655812685,-0.25226077748799997,-1.19783181236,5.458294120290001,4.87969287668,-2.28221380652,-0.734208319032,BG,P2
BG0113P3.txt,2.07285957868,-0.293918523969,3.4843559241900004,2.62859493899,0.541280654643,1.63031320349,1.4729219613100002,0.313646593229,0.388602353514,BG,P3
BG0114P1.txt,1.26238551111,5.192198150299999,-1.30907013653,0.292336152818,0.656632398113,-2.11676284062,-1.3547250080700002,0.0114580202228,0.9899720650380001,BG,P1
BG0114P2.txt,7.8593744142799995,7.27611792903,2.67017859759,-0.901588709759,-0.40226322291100003,6.427374897740001,-0.44692087115400003,-1.1720074793200002,1.02142363496,BG,P2
BG0114P3.txt,3.1091887553500004,0.960407803594,0.521109877562,-1.20476864356,-0.0556213851114,3.59819538585,-0.132747497559,-0.240480902756,0.922236297786,BG,P3
BG0115P1.txt,-0.167128421757,-0.0211797089257,-0.166110055523,1.8877014138900003,1.5585612676499998,1.52139984104,1.76765806018,-2.28221380652,-0.318746417349,BG,P1
BG0115P2.txt,-2.4544809874799998,-0.74346345162,-2.7553599471399997,-1.4848006421200002,1.50209104034,0.747917717391,-0.288681929637,-0.84069441979,0.49115556703100005,BG,P2
BG0115P3.txt,0.295684416509,0.597921737915,3.43193597467,-2.7267694346900004,-1.6593605025100002,-0.0698136611659,-0.17395182798,-0.48291109344300004,0.282209671611,BG,P3
BG0116P1.txt,6.13254921857,5.1672780526699995,2.00643403558,-2.9629839148299997,0.054412299163,0.30779117334399997,-0.9132193884440001,-0.7851803277789999,-0.312696107013,BG,P1
BG0116P2.txt,0.0839280013903,3.5359787015800004,0.021828786324,0.808968108924,-1.26954801113,3.50525674675,-0.418017172926,-2.28221380652,0.586224873569,BG,P2
BG0116P3.txt,-2.08834135873,2.32298289946,-1.06762774403,-5.597212588790001,0.0330613200316,-4.643631110169999,2.3088189793400002,2.9913035198199998,0.38312854896799997,BG,P3
BG0117P3.txt,4.346103880219999,0.813772715396,-1.26043329795,0.591053264008,0.315466038374,-3.7819427179900003,2.95432555292,1.14679133345,0.488282604773,BG,P3
BG0118P1.txt,-5.115563418,3.4346142283599996,-2.5424175601499996,-2.05048933308,-1.4507147243399998,1.16015913249,1.1069916885,1.2950661643799999,0.314239574944,BG,P1
BG0118P2.txt,-2.24421741372,1.8365582171400001,-1.2653586807500001,-1.0084335496899999,-0.33856855518,1.87929607442,-2.86605475226,-1.0789878356799998,1.3881240201299998,BG,P2
BG0118P3.txt,-4.13492278546,-3.5640465615499997,0.5458813133579999,-1.92571450312,-0.532547336772,1.30383589835,0.249238893596,2.1380688544999997,0.746735107263,BG,P3
BG0119P1.txt,4.42811070441,-0.600760030382,2.12834826167,0.904681798413,1.49727351745,0.00654721656101,-1.35354483529,1.52282867165,0.568626851861,BG,P1
BG0119P2.txt,3.21033491437,0.91071875316,1.7024768806900001,3.48387182448,0.06627921660630001,3.7720023113199996,-0.0571938662746,-0.9061252353589999,0.551264099804,BG,P2
BG0119P3.txt,1.16551028081,1.21894936937,-2.2696931783700003,-1.58402837881,1.0090286902299999,0.336470468818,0.456246508276,1.55430520615,0.7235511327349999,BG,P3
BG0120P1.txt,4.93454188421,6.62019974021,2.73856488536,0.9485757315760001,0.875197897589,-0.0200607661306,-1.40426305146,-1.11090904653,0.307453599884,BG,P1
BG0120P2.txt,-3.69521536352,-2.36999523332,-1.0189939275,-2.48455277831,3.0806640376999996,-0.593939723948,0.608468279456,-0.118426282236,0.267851176925,BG,P2
BG0120P3.txt,-3.87434054372,-1.8246406413599998,4.59081976978,-0.236671647656,-2.07224086531,1.3847852319,1.9623265058900001,-1.95740704537,0.409968131846,BG,P3
BG0121P1.txt,-4.95854944303,-0.42291469728299996,-2.00898127001,-4.1273387278,-1.4223257284600002,-0.09990905318530001,-0.42517274247599995,-0.6922622817190001,-0.18713967518599997,BG,P1
BG0121P2.txt,-0.38377960206999995,-0.13603351178,-1.1208616416600001,-2.14332659356,0.497657334434,0.117744334124,-0.7160018308280001,-0.0836156657421,0.761717390212,BG,P2
BG0121P3.txt,-2.52683436948,-1.45942976645,-1.4556302152899998,-0.571327017209,0.43327262692699997,-0.346808911366,-0.348810548609,-0.8491328483730001,1.19863522487,BG,P3
BG0122P1.txt,-3.00302844852,4.29357146842,-0.61882549622,-2.4852673628,-0.8990441860899999,-0.31834510115,-2.18648469026,1.5332427181000001,0.740185034961,BG,P1
BG0122P2.txt,4.46013174526,-0.22927935521499998,4.82912542392,1.01812943741,-0.154290966916,0.876395995655,0.882852227392,1.5420322697100002,0.9917748203419999,BG,P2
BG0122P3.txt,-8.29126837262,2.0176848499099997,-2.81952393133,1.82609512008,0.581009912215,-1.8275033854400002,2.9589255585900003,2.09953183588,1.4390365357100001,BG,P3
BG0123P1.txt,-5.982084765160001,0.44984979711,-0.446874718215,-2.2452255600099997,-0.25364660914299997,-3.7031726065900004,1.48930928281,0.26459765509100003,-0.136913248081,BG,P1
BG0123P2.txt,-5.21518476414,1.0280196395,-2.8210202424,-2.47002629671,-0.331699002204,0.905062545292,-1.3618655608399999,-1.4210779432299998,0.471284105523,BG,P2
BG0123P3.txt,2.17771717083,-0.0359834518189,-1.09065302347,3.6633246612,-0.221859816019,0.9181003170290001,0.275605359361,-1.55850457666,1.30018589949,BG,P3
BG0124P1.txt,3.26486072611,5.97220169392,0.23114138668,1.0492710893700001,-0.278942994932,9.15583329425,1.03289290209,1.7739460269,0.334493216762,BG,P1
BG0124P2.txt,-2.9993832641000004,1.08211683707,-1.6839529766499999,-1.8206541319299998,-0.537127946604,-0.367188134361,-0.241196431046,0.44596005883699996,0.9008172678659999,BG,P2
BG0124P3.txt,-5.34826723743,2.80561340051,-2.8223722511,0.226130693136,-1.89914662746,-1.34171759532,0.9145642315170001,2.48751151068,1.097560563,BG,P3
BG0125P1.txt,-0.691231980507,-0.359706645342,0.310687000732,0.7874406102760001,0.596495123035,3.9663875296300004,0.514616596577,4.385485080980001,-0.10137622411000001,BG,P1
BG0125P2.txt,5.066637792230001,5.479106369099999,-2.7276240817199997,0.6821920579090001,1.1346869486799998,-0.247312736813,-0.370393742941,0.230467684722,1.07614420094,BG,P2
BG0125P3.txt,2.48398785079,5.092053841469999,-2.42746376987,2.91147190293,-2.3956351836099996,6.332674824500001,1.50977265875,-0.558671678865,2.28331866501,BG,P3
BG0126P1.txt,8.14268116218,-0.24233145671700002,1.27448581661,1.42525061746,0.48076455235,-1.78708684251,0.0631551748312,0.306257052633,-0.692300199348,BG,P1
BG0126P2.txt,3.42099597329,2.31099582841,0.400473680523,1.5319924985799998,0.00172859911124,8.79436726803,2.3672376784,-0.5573396723390001,0.8519580632629999,BG,P2
BG0126P3.txt,-1.56646003595,2.0483864528,-1.94880434342,1.44949489402,0.6662328974939999,0.995739411649,-0.07071567723489999,-0.417251246128,1.04069493214,BG,P3
BG0127P1.txt,1.26995056045,2.20813862455,5.21529916367,-0.18223074565699998,1.0816531328899999,-1.07345109496,-0.10661982028599999,-1.1453291908499998,1.17007575103,BG,P1
BG0127P2.txt,4.80054588152,0.126792256291,2.2407770458500003,1.47657303986,1.238223048,0.08293628556480001,0.131656004094,1.13003504462,0.47198643996000006,BG,P2
BG0127P3.txt,1.23529372203,6.29884687793,4.4893313702099995,2.1663188306400003,2.6534791196,-10.0377551198,3.79309851255,4.88703837852,1.8053738257900003,BG,P3
BG0128P1.txt,4.70792327986,4.373126897830001,2.8552602481,-0.715490131593,0.167420118318,0.685466558328,-2.10389244347,1.57759685318,0.586902807522,BG,P1
BG0128P2.txt,-2.17063846037,-0.309795925216,-2.06685210407,1.43496633831,1.39879010442,-1.18485634751,1.97795775272,-2.28221380652,0.757625792651,BG,P2
BG0128P3.txt,1.60724386412,3.4792073205699996,-1.40576678096,-0.355589076571,1.8583044058400002,-4.2673106356699995,0.810696009339,0.68404411443,1.8140272351,BG,P3
