filename,C1_bigram_and_trigram_frequency,C2_word_acquisition_properties,C3_content_word_frequency,C4_trigram_mutual_information,C5_bigram_frequency_and_range,C6_function_word_properties,C7_content_word_properties,C8_bigram_mutual_information,C9_function_word_frequency_and_range,C10_bigram_and_trigram_association_strength,C11_academic_language,C12_hypernymy
LOCNEC_52_P3.txt,-6.58565804071,0.825551222875,-7.39832457713,-1.84836782519,-6.87238082745,4.50188342483,5.84719678174,1.89394983345,-6.60493449366,-2.6755132331,-1.89486492006,3.43021772718
CAOS-E C2_da_P1.txt,-6.95541818069,-2.39940341808,-4.61392796318,-5.97876169596,6.45614717545,-1.46047180647,4.84551358534,0.403120972528,5.0759111321,-1.14614054063,-2.98092816111,0.327827943699
LOCNEC_19_P2.txt,0.383651427365,-7.60096618801,-4.29368120851,-0.123907418103,0.896923977867,-1.29804942967,-2.35354401692,-1.35598870712,2.69898218733,-1.47907747991,0.452472177987,4.04835398733
LOCNEC_31_P3.txt,11.8181833181,-2.33175639912,-2.42923393638,-12.8624220765,-2.26443565145,-2.55766423015,4.80623966638,-0.424574455724,3.01344358663,-5.16335008073,-1.36863023799,0.05837560099
LOCNEC_3_P3.txt,8.56225505755,9.88291844954,-7.46344161269,-12.7337773795,-9.23924686396,1.9760946257,3.28837138843,0.296328730831,-3.79530748216,-4.88999377876,0.219223188019,2.5313813581
CAOS-E C2_mm_P2.txt,-9.37862784781,4.08443641954,3.04814225912,10.2749190738,-13.5972159398,5.14777974474,-0.906299714143,3.18008470418,-10.7775404924,0.513201261547,-1.51283774279,-4.02548161062
LOCNEC_15_P2.txt,2.83161941132,-5.57790543815,4.91781440302,-0.139697123161,3.23566119559,-1.49077920879,-3.11327454606,-0.133512599092,-0.469946016442,2.01559981191,-0.0935058716089,-0.828972487397
CAOS-E C2_lw_P3.txt,6.48985444756,4.00327005835,-11.8784387725,1.42159332936,10.2721912327,-1.65804084758,8.35085559504,0.362140739881,4.11176597832,0.051350066374,0.280262864541,1.80387271372
LOCNEC_23_P3.txt,-8.12680331764,-0.834238591504,-5.18307431256,-9.33274331834,-3.53081684482,2.86631289823,0.140528246962,1.25155686582,0.178082560092,-1.57527847522,-1.0040037971,1.75665783934
LOCNEC_23_P2.txt,3.52234518844,2.65593349581,8.13603832971,6.28010627249,-3.30500026985,2.38049609448,-1.3240246595,1.0860076017,-1.41877542809,3.85618136268,0.63136537582,-1.92506432029
CAOS-E C2_lw_P2.txt,-3.90720568786,-2.39178716688,-4.04896857339,16.9536399638,-5.12457544215,-4.5731996633,-5.27406569513,4.44246818433,2.46032139653,5.76988879198,-1.53613224855,-1.79775728351
LOCNEC_15_P3.txt,7.51110603132,-4.63583728652,-7.68569593478,-11.1326110155,-1.1862870322,2.45060715962,4.6785866793,0.570000708615,-8.1090015555,-1.9135136024,-2.48156997337,-0.416417815661
